                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.00266,                  0.925,                      1,                0.12294,             0.00025454,             0.00025454,             0.00025454
                     67,                0.00105,                    0.9,                      1,                0.12674,             0.00024747,             0.00024747,             0.00024747
                     68,                0.00168,                    0.9,                      1,                0.12617,              0.0002404,              0.0002404,              0.0002404
                     69,                0.00231,                  0.925,                      1,                0.11955,             0.00023334,             0.00023334,             0.00023334
                     70,                0.00164,                  0.925,                      1,                0.11717,             0.00022627,             0.00022627,             0.00022627
                     71,                0.00131,                  0.925,                      1,                0.11839,              0.0002192,              0.0002192,              0.0002192
                     72,                0.00155,                   0.95,                      1,                0.11273,             0.00021213,             0.00021213,             0.00021213
                     73,                0.00078,                  0.925,                      1,                0.11699,             0.00020506,             0.00020506,             0.00020506
                     74,                0.00089,                   0.95,                      1,                0.11642,             0.00019799,             0.00019799,             0.00019799
                     75,                0.00253,                  0.925,                      1,                0.11555,             0.00019092,             0.00019092,             0.00019092
                     76,                0.00249,                  0.925,                      1,                0.11813,             0.00018385,             0.00018385,             0.00018385
                     77,                0.00059,                  0.925,                      1,                0.12247,             0.00017679,             0.00017679,             0.00017679
                     78,                0.00093,                  0.925,                      1,                0.12222,             0.00016972,             0.00016972,             0.00016972
                     79,                 0.0021,                    0.9,                      1,                0.12486,             0.00016265,             0.00016265,             0.00016265
                     80,                0.00082,                  0.925,                      1,                0.12221,             0.00015558,             0.00015558,             0.00015558
                     81,                0.00122,                  0.925,                      1,                0.12216,             0.00014851,             0.00014851,             0.00014851
                     82,                0.00045,                    0.9,                      1,                0.12466,             0.00014144,             0.00014144,             0.00014144
                     83,                0.00034,                    0.9,                      1,                0.12393,             0.00013437,             0.00013437,             0.00013437
                     84,                0.00084,                  0.925,                      1,                0.12344,             0.00012731,             0.00012731,             0.00012731
                     85,                0.00071,                  0.925,                      1,                  0.123,             0.00012024,             0.00012024,             0.00012024
                     86,                0.00037,                  0.925,                      1,                0.12241,             0.00011317,             0.00011317,             0.00011317
                     87,                0.00023,                    0.9,                      1,                0.12253,              0.0001061,              0.0001061,              0.0001061
                     88,                0.00077,                    0.9,                      1,                0.12448,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                 0.0005,                  0.925,                      1,                 0.1241,             9.1963e-05,             9.1963e-05,             9.1963e-05
