                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.00264,                  0.875,                      1,                0.12697,             0.00025454,             0.00025454,             0.00025454
                     67,                0.00289,                    0.9,                      1,                0.12605,             0.00024747,             0.00024747,             0.00024747
                     68,                0.00478,                    0.9,                      1,                0.12813,              0.0002404,              0.0002404,              0.0002404
                     69,                0.00158,                    0.9,                      1,                0.12816,             0.00023334,             0.00023334,             0.00023334
                     70,                0.00374,                  0.925,                      1,                0.12317,             0.00022627,             0.00022627,             0.00022627
                     71,                 0.0012,                    0.9,                      1,                0.12494,              0.0002192,              0.0002192,              0.0002192
                     72,                0.00382,                    0.9,                      1,                0.12704,             0.00021213,             0.00021213,             0.00021213
                     73,                0.00391,                  0.875,                      1,                0.13281,             0.00020506,             0.00020506,             0.00020506
                     74,                0.00264,                  0.875,                      1,                0.13199,             0.00019799,             0.00019799,             0.00019799
                     75,                0.00424,                  0.925,                      1,                0.12497,             0.00019092,             0.00019092,             0.00019092
                     76,                0.00235,                  0.875,                      1,                0.13327,             0.00018385,             0.00018385,             0.00018385
                     77,                0.00098,                  0.875,                      1,                0.13031,             0.00017679,             0.00017679,             0.00017679
                     78,                0.00074,                  0.875,                      1,                0.13049,             0.00016972,             0.00016972,             0.00016972
                     79,                 0.0037,                  0.875,                      1,                0.12994,             0.00016265,             0.00016265,             0.00016265
                     80,                0.00131,                  0.875,                      1,                0.12933,             0.00015558,             0.00015558,             0.00015558
                     81,                0.00264,                  0.875,                      1,                0.12868,             0.00014851,             0.00014851,             0.00014851
                     82,                 0.0008,                  0.875,                      1,                0.12868,             0.00014144,             0.00014144,             0.00014144
                     83,                0.00117,                  0.875,                      1,                0.13005,             0.00013437,             0.00013437,             0.00013437
                     84,                0.00195,                  0.875,                      1,                0.13158,             0.00012731,             0.00012731,             0.00012731
                     85,                0.00125,                  0.875,                      1,                0.13248,             0.00012024,             0.00012024,             0.00012024
                     86,                0.00124,                  0.875,                      1,                0.13147,             0.00011317,             0.00011317,             0.00011317
                     87,                0.00111,                  0.875,                      1,                0.13303,              0.0001061,              0.0001061,              0.0001061
                     88,                0.00097,                    0.9,                      1,                0.12854,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.00092,                  0.875,                      1,                0.13243,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.00149,                  0.875,                      1,                0.13443,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.00186,                  0.875,                      1,                0.13351,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.00094,                  0.875,                      1,                0.13338,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.00109,                  0.875,                      1,                 0.1313,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.00093,                  0.875,                      1,                0.13196,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.00071,                    0.9,                      1,                 0.1306,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.00172,                  0.875,                      1,                0.13065,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.00189,                  0.875,                      1,                0.13055,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.00206,                  0.875,                      1,                0.13109,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.00082,                  0.875,                      1,                0.13005,             2.1277e-05,             2.1277e-05,             2.1277e-05
