                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.00954,                  0.925,                      1,                 0.1252,             0.00025454,             0.00025454,             0.00025454
                     67,                0.01345,                  0.925,                      1,                0.12003,             0.00024747,             0.00024747,             0.00024747
                     68,                0.01353,                    0.9,                      1,                 0.1265,              0.0002404,              0.0002404,              0.0002404
                     69,                0.00994,                  0.925,                      1,                 0.1194,             0.00023334,             0.00023334,             0.00023334
                     70,                0.00711,                  0.925,                      1,                0.11731,             0.00022627,             0.00022627,             0.00022627
                     71,                0.00701,                    0.9,                      1,                0.12666,              0.0002192,              0.0002192,              0.0002192
                     72,                0.00914,                    0.9,                      1,                0.12485,             0.00021213,             0.00021213,             0.00021213
                     73,                0.00658,                    0.9,                      1,                0.12404,             0.00020506,             0.00020506,             0.00020506
                     74,                 0.0083,                  0.875,                      1,                0.12981,             0.00019799,             0.00019799,             0.00019799
                     75,                0.01067,                   0.95,                      1,                0.11726,             0.00019092,             0.00019092,             0.00019092
                     76,                0.00345,                   0.95,                      1,                0.11853,             0.00018385,             0.00018385,             0.00018385
                     77,                0.00882,                   0.95,                      1,                0.11523,             0.00017679,             0.00017679,             0.00017679
                     78,                0.00351,                   0.95,                      1,                0.11687,             0.00016972,             0.00016972,             0.00016972
                     79,                0.00581,                  0.925,                      1,                0.11797,             0.00016265,             0.00016265,             0.00016265
                     80,                0.00587,                    0.9,                      1,                0.12508,             0.00015558,             0.00015558,             0.00015558
                     81,                0.00475,                   0.95,                      1,                0.11719,             0.00014851,             0.00014851,             0.00014851
                     82,                0.00643,                   0.95,                      1,                0.11546,             0.00014144,             0.00014144,             0.00014144
                     83,                0.00724,                   0.95,                      1,                0.11607,             0.00013437,             0.00013437,             0.00013437
                     84,                0.00492,                  0.925,                      1,                0.12114,             0.00012731,             0.00012731,             0.00012731
                     85,                0.00404,                  0.925,                      1,                0.12172,             0.00012024,             0.00012024,             0.00012024
                     86,                 0.0063,                  0.925,                      1,                0.11989,             0.00011317,             0.00011317,             0.00011317
                     87,                  0.003,                  0.925,                      1,                0.12068,              0.0001061,              0.0001061,              0.0001061
                     88,                0.00407,                   0.95,                      1,                0.11812,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.00802,                    0.9,                      1,                0.12128,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                 0.0037,                  0.925,                      1,                0.11975,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.00336,                   0.95,                      1,                0.11755,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.00598,                  0.925,                      1,                0.11876,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.00612,                  0.925,                      1,                0.12007,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.00554,                  0.925,                      1,                 0.1209,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.00387,                  0.925,                      1,                0.11902,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.00667,                  0.925,                      1,                 0.1196,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.00365,                  0.925,                      1,                0.11917,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.00439,                  0.925,                      1,                0.11983,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                 0.0052,                  0.925,                      1,                0.12097,             2.1277e-05,             2.1277e-05,             2.1277e-05
