                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.00456,                  0.925,                      1,                0.12085,             0.00025454,             0.00025454,             0.00025454
                     67,                0.00439,                    0.9,                      1,                0.13049,             0.00024747,             0.00024747,             0.00024747
                     68,                0.00781,                  0.925,                      1,                0.12444,              0.0002404,              0.0002404,              0.0002404
                     69,                0.00558,                  0.925,                      1,                0.12096,             0.00023334,             0.00023334,             0.00023334
                     70,                0.00482,                   0.95,                      1,                0.11732,             0.00022627,             0.00022627,             0.00022627
                     71,                0.00689,                  0.925,                      1,                0.12369,              0.0002192,              0.0002192,              0.0002192
                     72,                0.00523,                    0.9,                      1,                0.12877,             0.00021213,             0.00021213,             0.00021213
                     73,                0.00315,                  0.925,                      1,                0.12502,             0.00020506,             0.00020506,             0.00020506
                     74,                0.00294,                   0.85,                      1,                0.13316,             0.00019799,             0.00019799,             0.00019799
                     75,                0.00301,                   0.85,                      1,                0.13727,             0.00019092,             0.00019092,             0.00019092
                     76,                0.00357,                    0.9,                      1,                0.13257,             0.00018385,             0.00018385,             0.00018385
                     77,                0.00235,                  0.925,                      1,                0.12218,             0.00017679,             0.00017679,             0.00017679
                     78,                0.00233,                   0.95,                      1,                0.11887,             0.00016972,             0.00016972,             0.00016972
                     79,                 0.0033,                   0.95,                      1,                0.11858,             0.00016265,             0.00016265,             0.00016265
                     80,                0.00413,                   0.95,                      1,                0.11682,             0.00015558,             0.00015558,             0.00015558
                     81,                0.00301,                  0.925,                      1,                0.11794,             0.00014851,             0.00014851,             0.00014851
                     82,                 0.0015,                  0.925,                      1,                0.11803,             0.00014144,             0.00014144,             0.00014144
                     83,                0.00097,                  0.925,                      1,                0.11838,             0.00013437,             0.00013437,             0.00013437
                     84,                0.00292,                   0.95,                      1,                0.11633,             0.00012731,             0.00012731,             0.00012731
                     85,                0.00171,                  0.925,                      1,                 0.1174,             0.00012024,             0.00012024,             0.00012024
                     86,                0.00188,                  0.925,                      1,                0.11841,             0.00011317,             0.00011317,             0.00011317
                     87,                0.00128,                  0.925,                      1,                0.12042,              0.0001061,              0.0001061,              0.0001061
                     88,                 0.0015,                  0.925,                      1,                0.12112,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.00161,                  0.925,                      1,                0.12317,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.00137,                  0.925,                      1,                0.12054,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.00137,                  0.925,                      1,                0.11894,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                 0.0007,                  0.925,                      1,                 0.1187,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.00083,                  0.925,                      1,                0.11844,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.00113,                  0.925,                      1,                0.11803,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.00097,                  0.925,                      1,                0.11809,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.00141,                  0.925,                      1,                0.11742,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.00078,                  0.925,                      1,                0.11786,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.00084,                  0.925,                      1,                 0.1176,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.00037,                  0.925,                      1,                0.11754,             2.1277e-05,             2.1277e-05,             2.1277e-05
