                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.78356,                0.37774,                0.92259,                0.97469,                0.94931,                0.98591,                 0.7663,                 0.8896,                0.34024,                 1.0637,              0.0070102,              0.0070102,              0.0070102
                    154,                0.77847,                0.37705,                0.92211,                0.97705,                 0.9447,                0.98421,                0.76353,                0.88895,                0.33621,                 1.0635,              0.0069904,              0.0069904,              0.0069904
                    155,                0.77639,                0.37465,                  0.923,                0.98489,                 0.9447,                0.98485,                0.76573,                0.89111,                0.33794,                 1.0687,              0.0069706,              0.0069706,              0.0069706
                    156,                0.76198,                0.36688,                0.91775,                0.97789,                 0.9424,                0.98193,                0.76574,                0.88878,                0.33611,                 1.0634,              0.0069508,              0.0069508,              0.0069508
                    157,                0.77167,                0.37578,                0.92246,                0.99281,                0.92857,                 0.9834,                0.76386,                0.88601,                0.33404,                 1.0619,               0.006931,               0.006931,               0.006931
                    158,                0.77645,                0.37741,                0.91952,                0.99263,                0.93095,                 0.9866,                0.76504,                0.88767,                0.33517,                 1.0626,              0.0069112,              0.0069112,              0.0069112
                    159,                0.77051,                0.37221,                0.91731,                0.98669,                0.93779,                0.98343,                0.76474,                0.89068,                0.33648,                 1.0665,              0.0068914,              0.0068914,              0.0068914
                    160,                0.75856,                0.36645,                0.91184,                0.98548,                0.93823,                0.98265,                0.76355,                 0.8874,                 0.3368,                 1.0648,              0.0068716,              0.0068716,              0.0068716
                    161,                 0.7588,                0.36579,                0.91486,                0.98322,                 0.9447,                0.98377,                0.76847,                0.88632,                0.33331,                 1.0607,              0.0068518,              0.0068518,              0.0068518
                    162,                0.76517,                0.36532,                0.91664,                0.98083,                0.94308,                0.98399,                0.76768,                 0.8846,                0.33157,                 1.0574,               0.006832,               0.006832,               0.006832
                    163,                0.75045,                0.36116,                0.91329,                0.98191,                 0.9424,                0.98477,                0.76673,                0.88698,                0.33237,                  1.055,              0.0068122,              0.0068122,              0.0068122
                    164,                0.76121,                0.36708,                 0.9209,                0.99508,                0.93212,                 0.9851,                0.76565,                0.89008,                 0.3345,                 1.0565,              0.0067924,              0.0067924,              0.0067924
                    165,                0.76139,                0.36402,                0.91875,                0.99634,                0.93548,                0.98655,                0.76524,                0.89583,                0.33646,                  1.059,              0.0067726,              0.0067726,              0.0067726
                    166,                0.76026,                0.36581,                0.91647,                0.99608,                0.93548,                0.98736,                0.76706,                0.89455,                0.33467,                 1.0589,              0.0067528,              0.0067528,              0.0067528
                    167,                0.75241,                0.36489,                0.91377,                 0.9954,                0.93548,                 0.9867,                0.76611,                0.89316,                 0.3367,                 1.0605,               0.006733,               0.006733,               0.006733
                    168,                 0.7581,                0.36752,                0.91549,                0.99509,                0.93457,                0.98662,                0.76754,                0.89034,                 0.3355,                 1.0613,              0.0067132,              0.0067132,              0.0067132
                    169,                0.75633,                0.36063,                0.90731,                 0.9927,                0.93318,                0.98953,                0.76791,                 0.8893,                 0.3397,                  1.062,              0.0066934,              0.0066934,              0.0066934
                    170,                 0.7496,                0.36422,                0.90862,                0.99509,                 0.9342,                0.98777,                0.76619,                0.89208,                0.33662,                 1.0633,              0.0066736,              0.0066736,              0.0066736
                    171,                0.74955,                0.36638,                0.91287,                 0.9951,                0.93609,                0.98796,                0.76708,                0.89125,                0.33848,                  1.061,              0.0066538,              0.0066538,              0.0066538
                    172,                 0.7551,                0.36163,                0.91019,                0.99511,                0.93761,                0.98797,                0.76795,                0.89173,                0.33724,                 1.0619,               0.006634,               0.006634,               0.006634
                    173,                0.74092,                0.35996,                0.90707,                 0.9951,                0.93569,                0.98714,                0.76723,                0.89172,                0.33817,                 1.0611,              0.0066142,              0.0066142,              0.0066142
                    174,                 0.7464,                 0.3622,                0.91171,                0.99697,                0.93548,                0.98706,                0.76937,                0.88907,                0.33735,                 1.0596,              0.0065944,              0.0065944,              0.0065944
                    175,                0.74192,                0.35868,                 0.9088,                0.99578,                0.93318,                0.98807,                0.76957,                0.88774,                0.33459,                  1.059,              0.0065746,              0.0065746,              0.0065746
                    176,                0.74753,                0.35666,                0.91275,                0.99289,                0.93088,                0.98632,                0.77124,                0.88593,                0.33386,                 1.0586,              0.0065548,              0.0065548,              0.0065548
                    177,                0.74405,                0.35959,                0.91119,                0.99509,                0.93461,                0.98927,                0.77286,                 0.8844,                0.33176,                 1.0601,               0.006535,               0.006535,               0.006535
                    178,                0.74516,                0.36257,                0.90928,                      1,                0.93052,                0.98841,                0.77105,                0.88606,                 0.3318,                 1.0633,              0.0065152,              0.0065152,              0.0065152
                    179,                0.73993,                0.35901,                0.90579,                      1,                0.93065,                0.98843,                0.77068,                0.88696,                0.33016,                 1.0625,              0.0064954,              0.0064954,              0.0064954
                    180,                 0.7314,                0.35541,                0.90049,                      1,                0.93058,                0.98829,                0.77303,                0.88758,                0.32983,                 1.0624,              0.0064756,              0.0064756,              0.0064756
                    181,                0.74687,                0.36259,                 0.9066,                      1,                0.93069,                0.98808,                0.77035,                0.88829,                0.32954,                 1.0623,              0.0064558,              0.0064558,              0.0064558
                    182,                0.72266,                0.34852,                0.90322,                      1,                0.93051,                0.98814,                0.76731,                0.89075,                0.33118,                  1.063,               0.006436,               0.006436,               0.006436
                    183,                0.72638,                0.35346,                0.90153,                      1,                0.93019,                0.98724,                0.76818,                0.88831,                0.32948,                 1.0612,              0.0064162,              0.0064162,              0.0064162
                    184,                0.74022,                0.36106,                0.90484,                 0.9986,                0.92857,                0.98716,                0.76922,                 0.8849,                0.32896,                 1.0595,              0.0063964,              0.0063964,              0.0063964
                    185,                0.73432,                0.35744,                0.90847,                0.99897,                0.92857,                0.98653,                0.76781,                0.88508,                0.32754,                 1.0616,              0.0063766,              0.0063766,              0.0063766
                    186,                0.72207,                0.35156,                0.90122,                0.99802,                0.92857,                0.98716,                0.76808,                0.88483,                0.32741,                 1.0622,              0.0063568,              0.0063568,              0.0063568
                    187,                0.72195,                0.35186,                0.90208,                      1,                0.92789,                0.98709,                0.76586,                0.88473,                0.32606,                 1.0612,               0.006337,               0.006337,               0.006337
                    188,                0.72544,                0.34836,                0.90268,                0.99027,                0.93798,                0.98711,                0.76633,                0.88594,                0.32868,                 1.0608,              0.0063172,              0.0063172,              0.0063172
                    189,                0.72078,                0.35247,                0.90328,                 0.9951,                0.93495,                0.98716,                0.76883,                0.88626,                0.33001,                 1.0615,              0.0062974,              0.0062974,              0.0062974
                    190,                0.72929,                0.34905,                0.90218,                0.99567,                0.93548,                0.98725,                0.76697,                0.88616,                0.32737,                 1.0625,              0.0062776,              0.0062776,              0.0062776
                    191,                0.71732,                0.34887,                0.90214,                0.99754,                0.93524,                0.98702,                0.76745,                0.88174,                0.32728,                 1.0623,              0.0062578,              0.0062578,              0.0062578
                    192,                   0.72,                0.34752,                0.90171,                 0.9958,                0.93548,                0.98702,                0.77095,                0.87858,                0.32597,                 1.0605,               0.006238,               0.006238,               0.006238
                    193,                0.71397,                0.34866,                0.90283,                0.99566,                0.93548,                0.98623,                0.77089,                0.87728,                0.32645,                 1.0608,              0.0062182,              0.0062182,              0.0062182
                    194,                0.71397,                0.35124,                0.90074,                0.99606,                0.93548,                0.98651,                0.77231,                0.87393,                0.32535,                 1.0588,              0.0061984,              0.0061984,              0.0061984
                    195,                0.70739,                0.34508,                0.89942,                0.99537,                0.93548,                0.98648,                0.77241,                0.87535,                0.32679,                 1.0579,              0.0061786,              0.0061786,              0.0061786
                    196,                0.70644,                0.34781,                0.89788,                0.99269,                0.94009,                0.98655,                0.77502,                  0.875,                0.32705,                 1.0577,              0.0061588,              0.0061588,              0.0061588
                    197,                  0.722,                0.34664,                0.90219,                0.99056,                0.93779,                 0.9866,                0.77317,                0.87617,                0.32859,                 1.0578,               0.006139,               0.006139,               0.006139
                    198,                0.71124,                0.34428,                0.89489,                0.99028,                0.93943,                0.98758,                0.77366,                0.87417,                0.32809,                 1.0574,              0.0061192,              0.0061192,              0.0061192
                    199,                 0.7123,                0.34588,                0.89847,                0.99028,                0.93948,                0.98749,                0.77363,                0.87432,                0.32809,                 1.0582,              0.0060994,              0.0060994,              0.0060994
                    200,                0.70155,                0.34412,                0.90006,                0.99405,                0.93548,                0.98746,                0.77259,                0.87533,                0.32631,                 1.0608,              0.0060796,              0.0060796,              0.0060796
                    201,                0.70604,                0.34763,                0.89736,                0.99394,                0.93548,                0.98856,                0.77307,                0.87575,                0.32765,                 1.0612,              0.0060598,              0.0060598,              0.0060598
                    202,                0.71174,                0.34677,                0.89706,                0.99454,                0.93548,                0.98736,                 0.7758,                0.87524,                0.32773,                 1.0608,                0.00604,                0.00604,                0.00604
                    203,                0.70417,                0.34423,                0.90167,                 0.9951,                0.93502,                0.98836,                 0.7757,                0.87653,                0.32853,                 1.0608,              0.0060202,              0.0060202,              0.0060202
                    204,                0.70435,                0.34234,                0.89787,                0.99197,                0.93088,                0.98641,                0.77335,                0.87522,                0.32809,                   1.06,              0.0060004,              0.0060004,              0.0060004
                    205,                0.69183,                0.33643,                0.89176,                0.99236,                0.93088,                0.98632,                0.77422,                0.87529,                0.32828,                 1.0597,              0.0059806,              0.0059806,              0.0059806
                    206,                0.69577,                0.33957,                 0.8934,                0.99368,                0.93318,                0.98846,                0.77615,                0.87515,                0.32835,                 1.0604,              0.0059608,              0.0059608,              0.0059608
                    207,                0.70145,                 0.3375,                0.89668,                0.99335,                0.93318,                0.98829,                0.77522,                0.87617,                0.32825,                  1.061,               0.005941,               0.005941,               0.005941
                    208,                0.69617,                0.33556,                0.89282,                0.99348,                0.93318,                0.98832,                0.77405,                0.87482,                0.32891,                 1.0597,              0.0059212,              0.0059212,              0.0059212
                    209,                0.69816,                0.33873,                0.89346,                0.98549,                0.93919,                0.98825,                0.77424,                0.87369,                0.32733,                 1.0597,              0.0059014,              0.0059014,              0.0059014
                    210,                0.69711,                0.34186,                0.89842,                0.98551,                0.94007,                0.98812,                0.77502,                0.87351,                0.32993,                 1.0595,              0.0058816,              0.0058816,              0.0058816
                    211,                0.69665,                0.33807,                0.89503,                0.98559,                0.94551,                0.98805,                0.77318,                0.87506,                0.33009,                 1.0594,              0.0058618,              0.0058618,              0.0058618
                    212,                0.69252,                0.33691,                0.89389,                0.98559,                0.94577,                0.98798,                0.77213,                 0.8738,                0.32916,                 1.0586,               0.005842,               0.005842,               0.005842
                    213,                0.68803,                0.33403,                0.89492,                0.98794,                0.94347,                0.98815,                0.77248,                  0.873,                0.32976,                 1.0578,              0.0058222,              0.0058222,              0.0058222
                    214,                0.68712,                0.33701,                0.88853,                 0.9951,                0.93521,                0.98822,                0.77278,                0.87362,                 0.3296,                 1.0587,              0.0058024,              0.0058024,              0.0058024
                    215,                0.68928,                0.33987,                 0.8914,                 0.9951,                0.93523,                0.98814,                0.77124,                0.87409,                0.33062,                  1.059,              0.0057826,              0.0057826,              0.0057826
                    216,                0.68735,                0.33804,                0.89786,                 0.9951,                0.93526,                0.98698,                0.77168,                 0.8741,                0.32967,                 1.0588,              0.0057628,              0.0057628,              0.0057628
                    217,                0.69201,                0.33881,                0.89056,                 0.9951,                0.93525,                0.98694,                0.77291,                0.87309,                0.33004,                 1.0582,               0.005743,               0.005743,               0.005743
                    218,                0.68079,                0.33416,                0.89245,                 0.9951,                0.93524,                0.98693,                0.77206,                0.87281,                 0.3289,                 1.0591,              0.0057232,              0.0057232,              0.0057232
                    219,                0.67958,                0.33162,                0.89236,                 0.9951,                0.93512,                0.98694,                0.77275,                0.87203,                0.32811,                 1.0589,              0.0057034,              0.0057034,              0.0057034
                    220,                0.67638,                0.32883,                0.89283,                 0.9951,                0.93535,                0.98693,                0.77357,                0.87253,                0.32725,                  1.059,              0.0056836,              0.0056836,              0.0056836
                    221,                0.68713,                0.33238,                0.89378,                0.99459,                0.93548,                  0.987,                0.77373,                0.87179,                0.32899,                 1.0588,              0.0056638,              0.0056638,              0.0056638
                    222,                0.67347,                0.32834,                0.88724,                0.99431,                0.93548,                  0.987,                0.77429,                0.87045,                0.32834,                 1.0584,               0.005644,               0.005644,               0.005644
                    223,                0.67656,                  0.332,                0.88919,                0.99463,                0.93548,                0.98694,                  0.773,                0.87128,                0.32834,                 1.0586,              0.0056242,              0.0056242,              0.0056242
                    224,                0.67725,                0.32954,                 0.8876,                0.99394,                0.93548,                0.98686,                0.77349,                 0.8717,                0.32798,                 1.0586,              0.0056044,              0.0056044,              0.0056044
                    225,                0.67222,                 0.3324,                0.89069,                0.99391,                0.93548,                0.98682,                0.77331,                0.87178,                0.32608,                 1.0585,              0.0055846,              0.0055846,              0.0055846
                    226,                0.66954,                0.32352,                0.88722,                0.99511,                0.93684,                0.98694,                0.77387,                0.87221,                0.32664,                 1.0586,              0.0055648,              0.0055648,              0.0055648
                    227,                0.67323,                0.32883,                0.88804,                0.99511,                0.93702,                0.98694,                0.77284,                0.87258,                0.32606,                 1.0589,               0.005545,               0.005545,               0.005545
                    228,                 0.6701,                0.32888,                0.88464,                0.99511,                0.93741,                0.98707,                0.77338,                0.87359,                0.32656,                 1.0605,              0.0055252,              0.0055252,              0.0055252
                    229,                0.66391,                 0.3274,                0.87995,                0.99421,                0.93779,                0.98708,                0.77555,                0.87443,                0.32596,                 1.0618,              0.0055054,              0.0055054,              0.0055054
                    230,                0.67113,                0.32693,                 0.8869,                0.99379,                0.93779,                0.98708,                0.77622,                0.87468,                0.32489,                 1.0623,              0.0054856,              0.0054856,              0.0054856
                    231,                0.67153,                0.33118,                0.88697,                0.99254,                0.93779,                0.98702,                0.77491,                0.87608,                0.32693,                 1.0628,              0.0054658,              0.0054658,              0.0054658
                    232,                0.66836,                0.32798,                0.88737,                0.99313,                0.93779,                0.98702,                0.77347,                0.87626,                0.32605,                 1.0632,               0.005446,               0.005446,               0.005446
                    233,                0.66483,                0.32532,                0.87909,                0.99353,                0.93779,                0.98701,                0.77416,                0.87793,                0.32765,                  1.065,              0.0054262,              0.0054262,              0.0054262
                    234,                 0.6616,                0.32462,                0.87991,                0.99366,                0.93779,                0.98698,                0.77293,                0.87793,                0.32675,                 1.0651,              0.0054064,              0.0054064,              0.0054064
                    235,                0.66253,                0.32621,                0.88261,                0.99379,                0.93779,                0.98705,                0.77025,                0.87821,                0.32568,                 1.0652,              0.0053866,              0.0053866,              0.0053866
                    236,                0.66383,                 0.3242,                0.88245,                0.99389,                0.93779,                0.98705,                0.77035,                0.87825,                0.32494,                 1.0648,              0.0053668,              0.0053668,              0.0053668
                    237,                0.66444,                0.32453,                0.88099,                0.99396,                0.93779,                0.98706,                0.77043,                0.87813,                 0.3251,                 1.0648,               0.005347,               0.005347,               0.005347
                    238,                0.65758,                0.32281,                 0.8798,                0.99393,                0.93779,                0.98713,                0.77059,                0.87905,                0.32481,                 1.0649,              0.0053272,              0.0053272,              0.0053272
                    239,                0.65031,                0.31928,                 0.8809,                0.99408,                0.93779,                0.98717,                0.77209,                 0.8794,                0.32612,                 1.0656,              0.0053074,              0.0053074,              0.0053074
                    240,                0.65564,                0.32079,                0.87861,                0.99413,                0.93779,                0.98716,                0.77223,                0.87929,                0.32583,                 1.0657,              0.0052876,              0.0052876,              0.0052876
                    241,                0.66418,                0.32644,                 0.8843,                0.99409,                0.93779,                0.98721,                0.77213,                0.87876,                0.32621,                 1.0657,              0.0052678,              0.0052678,              0.0052678
                    242,                0.65273,                0.32396,                0.88018,                0.99402,                0.93779,                 0.9873,                0.77239,                0.87792,                0.32515,                 1.0653,               0.005248,               0.005248,               0.005248
                    243,                0.65992,                0.32134,                0.88129,                0.99384,                0.93779,                0.98844,                0.77267,                0.87858,                0.32518,                 1.0656,              0.0052282,              0.0052282,              0.0052282
                    244,                0.65363,                0.31925,                0.88298,                0.99391,                0.93779,                0.98846,                0.77333,                0.87892,                0.32518,                 1.0661,              0.0052084,              0.0052084,              0.0052084
                    245,                0.65458,                0.32195,                 0.8847,                0.99389,                0.93779,                0.98846,                 0.7736,                0.87954,                0.32511,                 1.0671,              0.0051886,              0.0051886,              0.0051886
                    246,                0.65659,                0.32264,                0.87964,                0.99386,                0.93779,                0.98851,                0.77339,                0.87921,                0.32438,                 1.0671,              0.0051688,              0.0051688,              0.0051688
                    247,                0.65481,                0.32207,                0.88262,                  0.994,                0.93779,                0.98844,                0.77303,                0.87895,                0.32467,                 1.0676,               0.005149,               0.005149,               0.005149
                    248,                0.64694,                0.31346,                0.87738,                0.99417,                0.93779,                 0.9885,                0.77488,                0.87892,                0.32373,                 1.0679,              0.0051292,              0.0051292,              0.0051292
                    249,                0.64071,                0.31282,                0.87695,                0.99417,                0.93779,                0.98849,                0.77344,                0.87885,                0.32288,                 1.0681,              0.0051094,              0.0051094,              0.0051094
                    250,                0.64317,                0.31904,                0.87778,                0.99408,                0.93779,                0.98846,                0.77356,                 0.8793,                0.32377,                 1.0688,              0.0050896,              0.0050896,              0.0050896
                    251,                0.64328,                0.31571,                0.87795,                0.99353,                0.93779,                0.98842,                0.77301,                0.87936,                0.32359,                 1.0688,              0.0050698,              0.0050698,              0.0050698
                    252,                0.63898,                0.31587,                0.88067,                0.99329,                0.93779,                0.98847,                0.77437,                0.87886,                0.32377,                 1.0691,                0.00505,                0.00505,                0.00505
                    253,                0.64343,                0.31439,                0.87925,                0.99326,                0.93779,                0.98846,                0.77414,                0.87857,                0.32422,                 1.0696,              0.0050302,              0.0050302,              0.0050302
                    254,                0.65092,                0.31619,                 0.8779,                0.99341,                0.93779,                0.98844,                0.77323,                0.87805,                0.32341,                 1.0695,              0.0050104,              0.0050104,              0.0050104
                    255,                0.63738,                0.31313,                0.87784,                0.99338,                0.93779,                0.98849,                0.77452,                0.87766,                0.32287,                 1.0694,              0.0049906,              0.0049906,              0.0049906
                    256,                0.64217,                0.31435,                 0.8756,                0.99269,                 0.9388,                0.98854,                0.77465,                0.87758,                 0.3226,                 1.0695,              0.0049708,              0.0049708,              0.0049708
