                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                 0.0061,                    0.9,                      1,                0.12901,             0.00025454,             0.00025454,             0.00025454
                     67,                0.00573,                  0.925,                      1,                0.12529,             0.00024747,             0.00024747,             0.00024747
                     68,                0.01168,                    0.9,                      1,                0.12273,              0.0002404,              0.0002404,              0.0002404
                     69,                0.00593,                    0.9,                      1,                0.12108,             0.00023334,             0.00023334,             0.00023334
                     70,                0.00517,                  0.925,                      1,                0.11946,             0.00022627,             0.00022627,             0.00022627
                     71,                0.00484,                  0.925,                      1,                0.12196,              0.0002192,              0.0002192,              0.0002192
                     72,                0.00712,                    0.9,                      1,                0.12323,             0.00021213,             0.00021213,             0.00021213
                     73,                0.00328,                    0.9,                      1,                0.11987,             0.00020506,             0.00020506,             0.00020506
                     74,                0.00409,                  0.925,                      1,                0.12039,             0.00019799,             0.00019799,             0.00019799
                     75,                0.00529,                   0.95,                      1,                0.11674,             0.00019092,             0.00019092,             0.00019092
                     76,                0.00361,                    0.9,                      1,                0.12216,             0.00018385,             0.00018385,             0.00018385
                     77,                 0.0037,                  0.925,                      1,                0.12204,             0.00017679,             0.00017679,             0.00017679
                     78,                0.00163,                  0.925,                      1,                0.12106,             0.00016972,             0.00016972,             0.00016972
                     79,                0.00372,                  0.925,                      1,                0.12106,             0.00016265,             0.00016265,             0.00016265
                     80,                0.00372,                  0.925,                      1,                0.12099,             0.00015558,             0.00015558,             0.00015558
                     81,                0.00434,                  0.925,                      1,                0.12016,             0.00014851,             0.00014851,             0.00014851
                     82,                0.00368,                  0.925,                      1,                0.11952,             0.00014144,             0.00014144,             0.00014144
                     83,                 0.0025,                  0.925,                      1,                0.12062,             0.00013437,             0.00013437,             0.00013437
                     84,                0.00301,                  0.925,                      1,                0.12135,             0.00012731,             0.00012731,             0.00012731
                     85,                0.00137,                    0.9,                      1,                0.12346,             0.00012024,             0.00012024,             0.00012024
                     86,                0.00277,                    0.9,                      1,                0.12434,             0.00011317,             0.00011317,             0.00011317
                     87,                0.00152,                    0.9,                      1,                0.12495,              0.0001061,              0.0001061,              0.0001061
                     88,                0.00264,                    0.9,                      1,                0.12495,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.00433,                    0.9,                      1,                0.12411,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.00195,                    0.9,                      1,                0.12314,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.00153,                    0.9,                      1,                 0.1232,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.00158,                    0.9,                      1,                0.12273,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.00233,                    0.9,                      1,                0.12323,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.00195,                  0.925,                      1,                0.12225,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.00268,                    0.9,                      1,                0.12238,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.00244,                  0.925,                      1,                0.12215,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.00151,                    0.9,                      1,                0.12305,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.00121,                    0.9,                      1,                0.12283,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.00377,                  0.925,                      1,                0.12129,             2.1277e-05,             2.1277e-05,             2.1277e-05
